Ticker,Nome delle partecipazioni,% del valore di mercato,Settore,Regione,Valore di mercato,Azioni
010060,OCI Holdings Co. Ltd.,"0,0007%",Chemicals: Diversified,KR,"39.472,46 USD",564
2778,Champion REIT,"0,0007%",Office REITs,HK,"39.343,76 USD",190.000
8585,Orient Corp.,"0,0007%",Consumer Lending,JP,"38.782,02 USD",5.860
SRT,Sartorius AG,"0,0007%",Medical Equipment,DE,"38.409,40 USD",182
2175,SMS Co. Ltd.,"0,0007%",Business Training and Employment Agencie,JP,"38.290,11 USD",3.100
018880,Hanon Systems,"0,0007%",Auto Parts,KR,"37.733,76 USD",10.428
D01,DFI Retail Group Holdings Ltd.,"0,0007%",Food Retailers and Wholesalers,BM,"37.168,00 USD",20.200
285130,SK Chemicals Co. Ltd.,"0,0007%",Chemicals and Synthetic Fibers,KR,"36.472,57 USD",951
FTAL,Fattal Holdings 1998 Ltd.,"0,0007%",Hotels and Motels,IL,"36.145,88 USD",315
MFG,Magellan Financial Group Ltd.,"0,0007%",Asset Managers and Custodians,AU,"35.839,09 USD",6.596
7780,Menicon Co. Ltd.,"0,0007%",Medical Supplies,JP,"35.654,33 USD",4.300
4206,Aica Kogyo Co. Ltd.,"0,0006%",Specialty Chemicals,JP,"35.187,88 USD",1.600
4483,JMDC Inc.,"0,0006%",Professional Business Support Services,JP,"34.865,89 USD",2.000
6412,Heiwa Corp.,"0,0006%",Recreational Services,JP,"34.638,07 USD",2.700
HARL,Harel Insurance Investments & Financial Services Ltd.,"0,0006%",Full Line Insurance,IL,"34.230,91 USD",4.011
302440,SK Bioscience Co. Ltd.,"0,0006%",Pharmaceuticals,KR,"33.905,31 USD",908
STRS,Strauss Group Ltd.,"0,0006%",Food Products,IL,"33.852,12 USD",2.069
142,First Pacific Co. Ltd.,"0,0006%",Food Products,BM,"33.553,40 USD",70.000
7458,Daiichikosho Co. Ltd.,"0,0006%",Consumer Electronics,JP,"33.457,00 USD",3.200
090435,Amorepacific Corp. Preference Shares,"0,0006%",Cosmetics,KR,"33.423,28 USD",846
8876,Relo Group Inc.,"0,0006%",Real Estate Services,JP,"33.284,55 USD",3.300
SPEN,Shapir Engineering and Industry Ltd.,"0,0006%",Engineering and Contracting Services,IL,"33.132,38 USD",6.560
002380,KCC Corp.,"0,0006%",Paints and Coatings,KR,"32.700,88 USD",154
9003,Sotetsu Holdings Inc.,"0,0006%",Travel and Tourism,JP,"32.653,60 USD",2.100
PCO,Pepco Group NV,"0,0006%",Diversified Retailers,NL,"32.565,64 USD",5.274
000725,Hyundai Engineering & Construction Co. Ltd. Preference Shares.,"0,0006%",Construction,KR,"31.839,37 USD",896
7476,As One Corp.,"0,0006%",Medical Equipment,JP,"31.684,11 USD",2.000
,SEB SA COMMON STOCK,"0,0006%",Household Equipment and Products,FR,"30.899,87 USD",251
383220,F&F Co. Ltd. / New,"0,0006%",Clothing and Accessories,KR,"30.728,40 USD",635
4686,Justsystems Corp.,"0,0006%",Software,JP,"29.965,96 USD",1.700
4812,Dentsu Soken Inc.,"0,0005%",Computer Services,JP,"29.437,78 USD",900
14,Hysan Development Co. Ltd.,"0,0005%",Real Estate Holding and Development,HK,"29.386,39 USD",19.000
066575,LG Electronics Inc. Preference Shares,"0,0005%",Household Appliance,KR,"28.518,26 USD",841
251270,Netmarble Corp.,"0,0005%",Electronic Entertainment,KR,"28.087,97 USD",646
4921,Fancl Corp.,"0,0005%",Cosmetics,JP,"27.621,62 USD",2.200
139130,DGB Financial Group Inc.,"0,0005%",Banks,KR,"27.483,53 USD",4.618
375500,DL E&C Co. Ltd.,"0,0005%",Construction,KR,"27.454,41 USD",1.118
10,Hang Lung Group Ltd.,"0,0005%",Real Estate Holding and Development,HK,"26.627,98 USD",24.000
6754,Anritsu Corp.,"0,0005%",Telecommunications Equipment,JP,"25.702,38 USD",3.500
020150,Lotte Energy Materials Corp.,"0,0005%",Electronic Components,KR,"25.440,76 USD",740
051600,KEPCO Plant Service & Engineering Co. Ltd.,"0,0005%",Industrial Suppliers,KR,"25.141,42 USD",937
3116,Toyota Boshoku Corp.,"0,0005%",Auto Parts,JP,"24.773,30 USD",1.700
UI,Ubiquiti Inc.,"0,0005%",Telecommunications Equipment,US,"24.623,52 USD",172
377300,Kakaopay Corp.,"0,0005%",Transaction Processing Services,KR,"24.584,16 USD",1.098
7205,Hino Motors Ltd.,"0,0004%",Commercial Vehicles and Parts,JP,"24.014,00 USD",8.600
345,Vitasoy International Holdings Ltd.,"0,0004%",Soft Drinks,HK,"23.764,76 USD",28.000
880,SJM Holdings Ltd.,"0,0004%",Casinos and Gambling,HK,"23.679,11 USD",65.000
8283,PALTAC Corp.,"0,0004%",Personal Products,JP,"23.613,22 USD",900
SKC,SKYCITY Entertainment Group Ltd.,"0,0004%",Casinos and Gambling,NZ,"23.377,05 USD",21.867
69,Shangri-La Asia Ltd.,"0,0004%",Hotels and Motels,BM,"22.496,76 USD",32.000
002790,AMOREPACIFIC Group,"0,0004%",Cosmetics,KR,"21.962,91 USD",795
ELTR,Electra Ltd./Israel,"0,0004%",Construction,IL,"21.914,90 USD",62
NLOP,NET Lease Office Properties,"0,0004%",Diversified REITs,US,"20.938,68 USD",882
088350,Hanwha Life Insurance Co. Ltd.,"0,0004%",Life Insurance,KR,"20.569,26 USD",10.153
051905,LG Household & Health Care Ltd. Preference Shares,"0,0004%",Personal Products,KR,"20.410,31 USD",153
SGR,Star Entertainment Grp Ltd.,"0,0004%",Casinos and Gambling,AU,"20.343,05 USD",67.975
112040,Wemade Co. Ltd.,"0,0004%",Electronic Entertainment,KR,"20.107,91 USD",652
028670,Pan Ocean Co. Ltd.,"0,0004%",Marine Transportation,KR,"19.367,91 USD",6.229
KPG,Kiwi Property Group Ltd.,"0,0004%",Retail REITs,NZ,"19.366,38 USD",38.440
8919,Katitas Co. Ltd.,"0,0004%",Home Construction,JP,"19.260,56 USD",1.900
4927,Pola Orbis Holdings Inc.,"0,0003%",Cosmetics,JP,"18.759,74 USD",2.200
036460,Korea Gas Corp.,"0,0003%",Gas Distribution,KR,"18.316,28 USD",851
035760,CJ ENM Co. Ltd.,"0,0003%",Radio and TV Broadcasters,KR,"18.293,67 USD",283
NS8U,Hutchison Port Holdings Trust,"0,0003%",Transportation Services,SG,"18.228,00 USD",147.000
293490,Kakao Games Corp.,"0,0003%",Electronic Entertainment,KR,"18.149,54 USD",1.177
004000,LOTTE Fine Chemical Co. Ltd.,"0,0003%",Chemicals: Diversified,KR,"16.900,51 USD",488
282330,BGF retail Co. Ltd.,"0,0003%",Food Retailers and Wholesalers,KR,"16.660,29 USD",198
069960,Hyundai Department Store Co. Ltd.,"0,0003%",Diversified Retailers,KR,"16.137,01 USD",450
2607,Fuji Oil Holdings Inc.,"0,0003%",Food Products,JP,"15.727,51 USD",1.000
007070,GS Retail Co. Ltd.,"0,0003%",Food Retailers and Wholesalers,KR,"15.224,65 USD",1.063
011210,Hyundai Wia Corp.,"0,0003%",Auto Parts,KR,"14.577,16 USD",363
023530,Lotte Shopping Co. Ltd.,"0,0003%",Diversified Retailers,KR,"14.564,59 USD",306
S59,SIA Engineering Co. Ltd.,"0,0003%",Transportation Services,SG,"14.541,69 USD",8.400
047040,Daewoo Engineering & Construction Co. Ltd.,"0,0003%",Construction,KR,"14.342,29 USD",5.433
029780,Samsung Card Co. Ltd.,"0,0003%",Consumer Lending,KR,"14.333,18 USD",490
GVYM,Gav-Yam Lands Corp. Ltd.,"0,0003%",Real Estate Holding and Development,IL,"13.795,50 USD","2.058,7"
000120,CJ Logistics Corp.,"0,0002%",Transportation Services,KR,"12.283,27 USD",164
636,Kerry Logistics Network Ltd.,"0,0002%",Transportation Services,BM,"12.038,96 USD",10.500
026960,Dongsuh Cos. Inc.,"0,0002%",Food Products,KR,"11.835,98 USD",874
2356,Dah Sing Banking Group Ltd.,"0,0002%",Banks,HK,"11.768,87 USD",13.600
3880,Daio Paper Corp.,"0,0002%",Paper,JP,"11.266,03 USD",2.000
1316,Nexteer Automotive Group Ltd.,"0,0002%",Auto Parts,KY,"10.817,62 USD",21.000
137310,SD Biosensor Inc.,"0,0002%",Medical Supplies,KR,"9.970,75 USD",1.375
9090,AZ-COM MARUWA Holdings Inc.,"0,0002%",Transportation Services,JP,"9.877,50 USD",1.300
00088K,Hanwha Corp. Preference Shares,"0,0002%",Life Insurance,KR,"9.849,89 USD",911
2296,Itoham Yonekyu Holdings Inc.,"0,0002%",Food Products,JP,"9.495,69 USD",360
4506,Sumitomo Pharma Co. Ltd.,"0,0002%",Pharmaceuticals,JP,"8.345,80 USD",4.300
000210,DL Holdings Co. Ltd.,"0,0001%",Plastics,KR,"7.402,41 USD",185
008930,Hanmi Science Co. ltd,"0,0001%",Pharmaceuticals,KR,"7.041,24 USD",309
001740,SK Networks Co. Ltd.,"0,0001%",Telecommunications Equipment,KR,"6.328,23 USD",1.735
CC3,StarHub Ltd.,"0,0001%",Telecommunications Services,SG,"6.155,21 USD",6.500
2678,ASKUL Corp.,"0,0001%",Diversified Retailers,JP,"5.655,92 USD",400
336,Huabao International Holdings Ltd.,"0,0001%",Chemicals: Diversified,BM,"5.606,29 USD",17.000
336370,Solus Advanced Materials Co. Ltd.,"0,0001%",Electrical Components,KR,"4.772,81 USD",370
034230,Paradise Co. Ltd.,"0,0001%",Casinos and Gambling,KR,"4.023,31 USD",389
LH,Laboratory Corp. of America Holdings,"0,0001%",Medical Services,US,"3.508,38 USD",18
4676,Fuji Media Holdings Inc.,"0,0001%",Radio and TV Broadcasters,JP,"3.405,77 USD",300
005300,Lotte Chilsung Beverage Co. Ltd.,"0,0001%",Soft Drinks,KR,"2.797,30 USD",30
6088,FIT Hon Teng Ltd.,"0,00%",Electrical Components,KY,"1.623,35 USD",5.000
OPCE,OPC Energy Ltd.,"0,00%",Multi-Utilities,IL,"6,56 USD","0,85"
SKBN,Shikun & Binui Ltd.,"0,00%",Construction,IL,"1,24 USD","0,6"
EVR,Evraz plc,"0,00%",Iron and Steel,GB,"0,24 USD",18.584
NMC,NMC Health plc,"0,00%",Health Care Facilities,GB,"0,01 USD",1.100
